,ActualWarrenty,CompanyWarranty,ContactForce,Cracks,CurrentFlow,DateTime,DeviceCategory,DeviceSpeed,DynamicAcceleration,EnvTemperature,HeatGenerated,Humidity,ImpactAcceleration,LateralAcceleration,Latitude,Longitude,Noofdevices,RepairedNo,Strain,StructureDistortion,StructureMovement,TransverseDeformation,UsagePerDay,VerticalContactForce,VerticalDisplacement,Vibration:,Voltage,WindSpeed,category
2212,24,1,2191,1,16,2018-02-23,Measuring Tools,1836,180,22,41,49,18,171,15,180,51,2,7,10,9,5,22,1463,19,201,219,28,Power Tools
2213,32,1,3780,1,16,2018-02-23,Cordless Power Tools,1123,140,23,71,44,21,187,18,88,14,2,3,7,6,3,7,1183,43,138,265,7,Power Tools
2214,30,1,2920,0,16,2018-02-23,Fastening Systems,1418,65,49,62,51,14,106,89,116,29,4,3,9,4,3,15,1636,25,200,194,39,Power Tools
2215,34,1,3899,0,16,2018-02-24,Diamond Tools,1524,74,54,73,65,27,53,58,83,13,1,4,1,5,1,19,1402,9,172,228,27,Power Tools
2216,51,1,8039,1,16,2018-02-24,Drilling and Demolition Tools,1919,75,56,92,70,1,59,72,51,58,5,0,9,0,10,15,1463,34,185,168,35,Power Tools
2217,43,1,4198,1,16,2018-02-24,Measuring Tools,1554,161,52,82,61,9,186,15,32,37,5,7,9,10,9,24,1277,20,231,220,37,Power Tools
2218,45,1,8616,0,16,2018-02-24,Cordless Power Tools,1397,123,41,46,99,12,65,58,175,25,0,6,3,8,0,21,1908,44,222,193,46,Power Tools
2219,9,1,8875,0,16,2018-02-24,Fastening Systems,1525,168,34,93,80,18,75,7,169,35,3,6,1,10,5,16,1657,50,94,190,42,Power Tools
2220,1,1,3175,1,16,2018-02-25,Diamond Tools,1752,149,21,47,49,5,205,13,32,48,5,5,10,4,0,2,1209,47,104,203,47,Power Tools
2221,34,1,6283,0,16,2018-02-25,Drilling and Demolition Tools,1794,97,30,62,30,18,37,25,50,6,3,3,2,5,0,16,1892,45,243,270,46,Power Tools
2222,1,1,3678,0,16,2018-02-25,Measuring Tools,693,67,52,85,63,11,245,77,106,57,2,0,1,1,0,19,1965,14,231,213,38,Power Tools
2223,12,1,7785,1,16,2018-02-25,Cordless Power Tools,1018,75,26,96,93,22,221,50,157,57,5,10,6,2,10,0,1876,12,25,250,42,Power Tools
2224,33,1,8366,1,16,2018-02-25,Fastening Systems,1678,177,39,92,76,17,157,24,3,2,2,4,6,7,3,23,1086,42,241,214,19,Power Tools
2225,10,1,7441,0,16,2018-02-26,Diamond Tools,1659,12,20,56,49,19,146,32,172,39,1,7,10,4,10,7,1239,11,189,221,45,Power Tools
2226,30,1,3737,1,16,2018-02-26,Drilling and Demolition Tools,1509,155,48,53,52,25,132,55,48,29,3,5,6,4,10,24,1274,7,206,180,26,Power Tools
2227,47,1,1629,1,16,2018-02-26,Measuring Tools,1635,160,59,59,63,15,48,35,86,30,1,6,0,6,9,21,1183,25,29,165,15,Power Tools
2228,3,1,2478,1,16,2018-02-26,Cordless Power Tools,1040,37,43,68,67,12,230,54,51,28,4,8,1,6,10,11,1687,24,98,192,2,Power Tools
2229,34,1,3268,0,16,2018-02-26,Fastening Systems,1446,126,56,99,31,7,123,85,106,31,5,5,7,5,4,17,1470,41,246,244,49,Power Tools
2230,40,1,7315,1,16,2018-02-27,Diamond Tools,684,211,25,94,48,18,166,25,170,11,3,7,1,4,3,20,1833,45,96,221,43,Power Tools
2231,31,1,5422,0,16,2018-02-27,Drilling and Demolition Tools,1376,176,58,56,96,17,107,49,69,21,5,7,4,10,3,12,1216,33,92,215,7,Power Tools
2232,22,1,5935,1,16,2018-02-27,Measuring Tools,938,118,56,54,83,5,133,79,80,57,4,6,5,5,6,6,1893,33,76,160,28,Power Tools
2233,32,1,2205,0,16,2018-02-27,Cordless Power Tools,1602,91,20,53,35,12,147,32,62,20,1,0,4,9,4,16,1461,47,47,169,37,Power Tools
2234,8,1,4509,0,16,2018-02-27,Fastening Systems,1275,144,21,97,92,19,219,36,170,11,5,6,6,7,2,19,1704,27,221,217,8,Power Tools
2235,48,1,8680,1,16,2018-02-28,Diamond Tools,1776,122,22,46,46,25,107,59,16,57,2,0,10,9,0,1,1722,7,193,264,38,Power Tools
2236,13,1,7445,1,16,2018-02-28,Drilling and Demolition Tools,1118,41,21,63,95,7,54,23,93,14,0,3,10,4,5,20,1051,23,198,155,9,Power Tools
2237,11,1,8204,0,16,2018-02-28,Measuring Tools,1467,37,57,82,32,4,83,74,64,56,1,9,3,1,7,15,1858,3,133,252,26,Power Tools
2238,23,1,9103,0,16,2018-02-28,Cordless Power Tools,1719,176,60,72,68,14,44,45,11,0,1,10,10,6,5,11,1381,1,35,204,44,Power Tools
2239,36,1,2802,0,16,2018-02-28,Fastening Systems,601,72,32,71,69,9,240,76,24,37,1,7,6,6,7,15,1957,15,230,217,50,Power Tools
2240,28,1,3350,0,16,2018-03-01,Diamond Tools,1654,230,30,82,58,22,28,24,6,40,2,2,1,4,0,5,1297,46,202,194,16,Power Tools
2241,23,1,1883,1,16,2018-03-01,Drilling and Demolition Tools,750,210,56,100,42,0,210,21,25,9,1,3,6,3,3,2,1331,40,58,172,31,Power Tools
2242,24,1,8001,0,16,2018-03-01,Measuring Tools,590,222,24,42,80,29,153,49,150,8,4,0,5,6,10,7,1310,18,169,250,10,Power Tools
2243,15,1,4641,1,16,2018-03-01,Cordless Power Tools,782,163,57,80,37,28,193,1,99,9,4,10,3,10,1,18,1868,13,64,211,15,Power Tools
2244,21,1,3585,0,16,2018-03-01,Fastening Systems,1467,22,59,58,46,18,208,38,72,33,2,10,9,6,5,17,1809,1,75,200,10,Power Tools
2245,37,1,8520,0,16,2018-03-02,Diamond Tools,1148,27,48,82,90,11,230,31,140,5,0,0,5,4,2,13,1565,15,99,270,35,Power Tools
2246,23,1,4915,1,16,2018-03-02,Drilling and Demolition Tools,1350,204,37,87,40,25,64,49,6,38,5,0,5,2,7,18,1424,44,216,153,47,Power Tools
2247,39,1,2919,1,16,2018-03-02,Measuring Tools,1893,77,41,41,65,2,162,48,75,6,3,7,7,8,10,1,1522,16,217,243,16,Power Tools
2248,50,1,4265,0,16,2018-03-02,Cordless Power Tools,859,247,51,93,90,0,68,42,30,56,2,6,9,4,8,7,1008,25,219,161,49,Power Tools
2249,10,1,8486,0,16,2018-03-02,Fastening Systems,529,33,54,65,81,19,152,2,38,60,2,6,3,10,8,4,1974,33,18,194,39,Power Tools
2250,18,1,2989,1,16,2018-03-03,Diamond Tools,571,32,48,70,100,17,160,71,104,3,0,8,9,4,2,24,1369,34,88,163,8,Power Tools
2251,17,1,2452,0,16,2018-03-03,Drilling and Demolition Tools,1161,202,58,90,81,27,177,8,5,31,5,9,6,7,1,20,1504,38,82,155,8,Power Tools
2252,1,1,3109,0,16,2018-03-03,Measuring Tools,513,69,38,91,80,22,96,0,152,24,2,7,6,3,7,9,1839,30,179,175,22,Power Tools
2253,21,1,5128,1,16,2018-03-03,Cordless Power Tools,1527,53,41,96,98,28,202,68,53,13,2,8,4,4,2,2,1919,20,99,171,13,Power Tools
2254,9,1,5603,1,16,2018-03-03,Fastening Systems,1075,224,46,43,97,0,6,38,166,38,5,4,9,9,9,5,1243,44,203,175,42,Power Tools
2255,42,1,3212,1,16,2018-03-04,Diamond Tools,799,78,33,53,76,27,100,36,169,39,2,8,9,8,5,8,1133,49,127,208,7,Power Tools
2256,16,1,8753,1,16,2018-03-04,Drilling and Demolition Tools,1293,238,41,80,68,14,59,82,125,35,4,4,2,0,0,17,1273,24,181,189,14,Power Tools
2257,4,1,3147,1,16,2018-03-04,Measuring Tools,1810,176,29,90,30,12,111,23,156,17,1,10,10,2,5,1,1892,26,35,179,16,Power Tools
2258,11,1,9792,1,16,2018-03-04,Cordless Power Tools,1454,143,49,91,76,22,218,46,40,8,0,5,9,2,8,16,1678,41,164,250,31,Power Tools
2259,34,1,9710,0,16,2018-03-04,Fastening Systems,550,205,26,67,41,15,173,49,65,32,0,4,2,5,7,19,1773,13,76,260,26,Power Tools
2260,29,1,4431,1,16,2018-03-05,Diamond Tools,1425,179,52,81,63,10,189,86,66,4,5,5,1,5,10,7,1417,36,240,218,50,Power Tools
2261,34,1,5866,0,16,2018-03-05,Drilling and Demolition Tools,1960,128,55,81,78,3,36,79,154,19,5,8,9,1,4,11,1971,35,188,158,47,Power Tools
2262,14,1,1661,1,16,2018-03-05,Measuring Tools,1609,210,30,42,92,16,83,27,167,46,3,2,1,2,3,14,1163,44,37,183,38,Power Tools
2263,23,1,5949,1,16,2018-03-05,Cordless Power Tools,876,204,51,67,66,6,174,1,13,3,1,5,5,7,10,20,1988,34,127,191,17,Power Tools
2264,51,1,4099,0,16,2018-03-05,Fastening Systems,1304,143,44,97,30,21,66,60,22,33,5,4,5,1,6,13,1328,50,106,263,7,Power Tools
2265,46,1,5536,1,16,2018-03-06,Diamond Tools,1815,109,52,62,67,10,34,40,22,15,4,4,10,0,7,4,1408,31,20,209,26,Power Tools
2266,51,1,3335,1,16,2018-03-06,Drilling and Demolition Tools,1379,54,30,61,75,17,33,37,21,1,2,8,10,2,10,18,1048,15,183,177,10,Power Tools
2267,3,1,2320,1,16,2018-03-06,Measuring Tools,1160,76,59,57,42,10,0,20,171,8,5,4,4,2,8,2,1355,14,32,240,26,Power Tools
2268,35,1,5604,1,16,2018-03-06,Cordless Power Tools,1252,227,51,82,52,16,110,67,43,45,5,1,3,5,10,0,1481,43,142,176,29,Power Tools
2269,42,1,2991,1,16,2018-03-06,Fastening Systems,1832,223,48,53,52,5,92,10,44,3,0,1,4,1,2,2,1002,3,27,165,27,Power Tools
2270,8,1,9285,0,16,2018-03-07,Diamond Tools,1506,124,56,66,41,12,137,42,172,30,5,9,7,10,2,6,1116,50,218,238,47,Power Tools
2271,13,1,1646,1,16,2018-03-07,Drilling and Demolition Tools,898,140,54,81,93,0,128,23,160,56,4,3,4,10,4,17,1361,18,146,226,41,Power Tools
2272,35,1,9333,1,16,2018-03-07,Measuring Tools,529,116,50,45,98,4,166,8,98,32,1,0,4,0,3,0,1638,40,137,172,38,Power Tools
2273,26,1,8771,0,16,2018-03-07,Cordless Power Tools,664,182,60,85,32,25,107,19,53,52,3,1,3,4,8,1,1069,11,222,244,18,Power Tools
2274,14,1,7881,1,16,2018-03-07,Fastening Systems,700,110,60,84,40,3,36,24,18,12,3,5,4,7,4,4,1181,33,247,236,14,Power Tools
2275,43,1,5057,0,16,2018-03-08,Diamond Tools,1689,112,55,55,97,1,21,11,0,38,2,4,8,6,4,24,1887,28,161,201,4,Power Tools
2276,48,1,9590,1,16,2018-03-08,Drilling and Demolition Tools,1597,117,48,90,44,11,235,72,99,42,0,2,8,9,0,20,1611,20,114,192,49,Power Tools
2277,34,1,8327,1,16,2018-03-08,Measuring Tools,1234,31,44,53,69,27,223,34,147,11,1,4,9,1,5,18,1356,29,55,264,7,Power Tools
2278,49,1,6441,1,16,2018-03-08,Cordless Power Tools,1288,122,28,91,71,22,202,66,145,24,0,2,9,0,5,13,1229,12,63,189,10,Power Tools
2279,6,1,4046,1,16,2018-03-08,Fastening Systems,1744,195,59,62,40,15,176,16,121,9,2,10,4,7,6,13,1410,45,184,197,31,Power Tools
2280,36,1,6962,1,16,2018-03-09,Diamond Tools,1039,57,31,59,81,30,26,67,98,40,4,9,4,10,7,17,1931,28,80,196,44,Power Tools
2281,52,1,1758,1,16,2018-03-09,Drilling and Demolition Tools,707,229,21,65,40,8,44,6,19,54,2,6,8,6,9,2,1056,19,169,262,19,Power Tools
2282,39,1,7024,1,16,2018-03-09,Measuring Tools,1440,36,31,76,40,24,123,80,17,24,1,5,5,4,4,2,1353,48,209,223,44,Power Tools
2283,50,1,3922,0,16,2018-03-09,Cordless Power Tools,535,92,27,74,64,9,213,16,110,55,5,9,8,9,2,5,1627,11,173,156,36,Power Tools
2284,26,1,1245,0,16,2018-03-09,Fastening Systems,1376,68,39,44,80,27,184,4,169,9,4,0,4,1,6,0,1448,24,142,250,43,Power Tools
2285,33,1,9708,1,16,2018-03-10,Diamond Tools,1112,22,51,93,85,24,170,4,27,21,0,3,3,7,10,5,1963,39,103,229,4,Power Tools
2286,22,1,5254,0,16,2018-03-10,Drilling and Demolition Tools,1727,97,33,52,57,7,246,53,145,22,5,3,6,7,7,4,1661,2,166,204,15,Power Tools
2287,5,1,3811,1,16,2018-03-10,Measuring Tools,1397,47,29,98,94,2,247,17,135,30,4,10,1,0,1,22,1604,3,0,204,24,Power Tools
2288,24,1,6970,1,16,2018-03-10,Cordless Power Tools,1240,140,24,43,76,6,103,66,14,13,0,2,0,0,5,5,1116,34,246,178,7,Power Tools
2289,2,1,7739,0,16,2018-03-10,Fastening Systems,1825,87,27,45,43,17,195,87,171,31,1,2,5,4,6,3,1933,11,153,238,36,Power Tools
2290,12,1,9965,0,16,2018-03-11,Diamond Tools,1637,179,43,99,74,14,208,9,33,37,5,2,3,3,10,14,1865,12,81,150,34,Power Tools
2291,12,1,2996,0,16,2018-03-11,Drilling and Demolition Tools,1301,49,28,55,84,22,245,45,23,17,1,4,2,0,6,1,1011,42,121,154,21,Power Tools
2292,30,1,6184,1,16,2018-03-11,Measuring Tools,1619,53,45,49,50,10,99,87,55,38,4,8,7,4,4,16,1300,15,6,244,6,Power Tools
2293,22,1,7350,1,16,2018-03-11,Cordless Power Tools,1492,55,48,51,73,11,216,31,78,34,5,9,8,5,7,4,1881,28,102,183,20,Power Tools
2294,7,1,3951,1,16,2018-03-11,Fastening Systems,775,169,42,81,31,21,88,59,139,54,3,3,8,10,7,23,1059,21,120,262,0,Power Tools
2295,36,1,5156,0,16,2018-03-12,Diamond Tools,1758,230,28,48,96,16,156,31,19,21,4,6,2,9,6,11,1417,28,83,261,12,Power Tools
2296,42,1,1407,1,16,2018-03-12,Drilling and Demolition Tools,835,164,46,55,98,1,58,50,21,8,5,0,7,1,7,3,1673,44,219,246,39,Power Tools
2297,20,1,8814,1,16,2018-03-12,Measuring Tools,882,148,55,92,55,3,211,43,77,19,0,8,1,2,8,3,1868,5,11,236,43,Power Tools
2298,15,1,2725,1,16,2018-03-12,Cordless Power Tools,1440,175,48,61,31,27,40,59,134,38,4,0,6,10,4,18,1604,23,96,222,7,Power Tools
2299,10,1,5321,1,16,2018-03-12,Fastening Systems,1689,200,41,45,100,8,101,26,31,29,3,1,6,8,7,8,1200,50,201,259,32,Power Tools
2300,25,1,3037,1,16,2018-03-13,Diamond Tools,1357,156,21,100,36,11,67,63,3,25,5,2,2,4,3,3,1966,0,27,158,45,Power Tools
2301,3,1,2675,0,16,2018-03-13,Drilling and Demolition Tools,1858,138,37,78,57,4,153,90,73,23,2,6,1,5,0,18,1020,44,127,241,5,Power Tools
2302,9,1,5903,0,16,2018-03-13,Measuring Tools,591,197,35,91,41,25,118,9,13,38,1,0,9,2,3,24,1013,34,208,228,44,Power Tools
2303,41,1,8363,1,16,2018-03-13,Cordless Power Tools,1765,58,47,91,33,26,64,12,37,30,5,1,3,5,6,4,1186,47,227,211,43,Power Tools
2304,6,1,5767,1,16,2018-03-13,Fastening Systems,1141,80,39,54,84,21,26,13,140,60,3,7,6,5,0,22,1600,42,210,265,12,Power Tools
2305,22,1,3400,0,16,2018-03-14,Diamond Tools,1176,211,43,91,93,5,61,45,144,1,5,0,0,2,0,8,1967,31,127,205,6,Power Tools
2306,39,1,6208,0,16,2018-03-14,Drilling and Demolition Tools,938,186,42,71,87,26,25,72,72,44,0,6,9,6,6,23,1836,26,160,189,1,Power Tools
2307,35,1,5313,1,16,2018-03-14,Measuring Tools,848,208,38,55,32,1,228,24,26,51,0,9,1,5,5,18,1639,23,53,167,39,Power Tools
2308,19,1,1871,0,16,2018-03-14,Cordless Power Tools,1632,130,38,74,89,18,99,36,98,27,3,1,0,8,7,7,1030,39,43,209,4,Power Tools
2309,34,1,1375,0,16,2018-03-14,Fastening Systems,1968,30,42,51,68,27,151,77,57,27,3,8,2,4,2,24,1152,23,214,199,40,Power Tools
2310,44,1,7524,1,16,2018-03-15,Diamond Tools,546,159,60,57,54,8,127,7,162,13,2,8,8,1,5,20,1429,20,196,217,39,Power Tools
2311,19,1,3415,1,16,2018-03-15,Drilling and Demolition Tools,727,21,51,86,100,23,209,18,18,5,3,0,4,10,4,16,1877,39,67,160,30,Power Tools
2312,41,1,5990,0,16,2018-03-15,Measuring Tools,793,168,38,97,41,2,228,61,91,12,3,8,0,10,10,16,1904,0,73,196,32,Power Tools
2313,51,1,8794,1,16,2018-03-15,Cordless Power Tools,1906,27,22,62,95,6,240,63,62,57,5,2,6,10,0,4,1000,44,247,247,0,Power Tools
2314,14,1,2831,1,16,2018-03-15,Fastening Systems,1951,17,49,64,68,7,59,38,31,7,4,10,9,1,9,2,1121,1,202,156,16,Power Tools
2315,37,1,9928,1,16,2018-03-16,Diamond Tools,618,238,58,43,44,7,163,88,10,7,1,8,1,7,0,5,1233,13,139,237,46,Power Tools
2316,6,1,5783,0,16,2018-03-16,Drilling and Demolition Tools,1467,14,57,92,91,2,183,36,43,60,0,6,4,4,9,22,1583,31,37,228,5,Power Tools
2317,15,1,1702,0,16,2018-03-16,Measuring Tools,762,25,37,91,46,13,73,38,157,15,1,10,2,6,3,14,1862,48,40,159,42,Power Tools
2318,36,1,5959,1,16,2018-03-16,Cordless Power Tools,1137,233,51,98,59,28,225,68,122,4,1,9,9,8,10,11,1050,50,21,181,4,Power Tools
2319,32,1,3118,1,16,2018-03-16,Fastening Systems,1053,243,45,46,49,21,247,77,138,9,2,2,1,2,2,8,1177,39,10,174,47,Power Tools
2320,18,1,5112,1,16,2018-03-17,Diamond Tools,1851,214,53,47,90,0,124,50,165,58,4,8,8,10,7,22,1926,8,78,198,37,Power Tools
2321,30,1,5912,1,16,2018-03-17,Drilling and Demolition Tools,944,61,26,43,31,23,21,75,43,6,2,5,9,1,7,11,1359,13,21,150,23,Power Tools
2322,19,1,7539,0,16,2018-03-17,Measuring Tools,1903,115,40,61,42,23,147,42,145,16,4,4,0,8,9,19,1234,46,73,166,13,Power Tools
2323,47,1,8796,0,16,2018-03-17,Cordless Power Tools,1025,54,60,69,40,30,229,53,59,3,5,0,8,1,2,11,1239,26,177,186,19,Power Tools
2324,47,1,1100,1,16,2018-03-17,Fastening Systems,1594,105,29,49,75,6,204,30,152,40,4,1,4,9,0,19,1801,1,18,226,6,Power Tools
2325,19,1,6290,1,16,2018-03-18,Diamond Tools,1500,117,32,89,42,24,59,20,31,51,3,0,6,9,10,16,1114,18,166,227,3,Power Tools
2326,34,1,4858,0,16,2018-03-18,Drilling and Demolition Tools,1170,119,22,85,68,1,72,20,11,53,0,4,10,6,9,2,1313,46,171,154,40,Power Tools
2327,16,1,5530,0,16,2018-03-18,Measuring Tools,1568,0,59,41,68,1,167,44,71,4,5,10,8,6,0,11,1039,40,201,245,18,Power Tools
2328,31,1,8626,0,16,2018-03-18,Cordless Power Tools,896,201,27,84,73,29,66,84,124,14,5,9,7,9,6,23,1603,12,183,160,8,Power Tools
2329,27,1,9252,1,16,2018-03-18,Fastening Systems,1788,36,23,72,43,5,154,25,146,55,4,4,1,1,7,7,1273,48,23,177,10,Power Tools
2330,25,1,4369,1,16,2018-03-19,Diamond Tools,1903,70,59,86,49,20,105,29,152,19,3,7,1,10,6,1,1012,2,39,206,17,Power Tools
2331,17,1,2707,1,16,2018-03-19,Drilling and Demolition Tools,1161,40,44,100,99,15,100,72,33,35,5,10,4,0,1,1,1131,23,197,179,34,Power Tools
2332,6,1,6732,1,16,2018-03-19,Measuring Tools,1040,192,49,66,68,19,151,45,57,48,1,3,8,1,1,3,1560,15,112,161,43,Power Tools
2333,9,1,5482,1,16,2018-03-19,Cordless Power Tools,1827,131,30,48,59,8,159,8,33,4,2,2,7,2,7,21,1729,16,223,154,22,Power Tools
2334,23,1,9627,0,16,2018-03-19,Fastening Systems,1824,119,43,58,84,22,223,72,127,10,1,5,3,6,6,8,1985,41,219,154,17,Power Tools
2335,31,1,9763,1,16,2018-03-20,Diamond Tools,1114,81,35,85,48,6,30,19,58,41,4,3,1,7,7,23,1959,49,144,262,5,Power Tools
2336,26,1,9589,1,16,2018-03-20,Drilling and Demolition Tools,1477,249,35,63,78,0,106,88,149,5,5,9,2,5,8,8,1257,6,143,207,45,Power Tools
2337,44,1,9423,1,16,2018-03-20,Measuring Tools,1725,239,20,53,64,18,208,76,66,44,1,2,8,8,6,6,1238,1,41,173,33,Power Tools
2338,11,1,2308,1,16,2018-03-20,Cordless Power Tools,1188,211,41,89,94,30,86,40,94,13,5,6,8,1,9,10,1543,30,63,201,5,Power Tools
2339,44,1,6270,0,16,2018-03-20,Fastening Systems,1349,133,41,67,86,23,18,71,21,25,4,8,1,2,4,4,1992,48,57,166,46,Power Tools
2340,51,1,1594,1,16,2018-03-21,Diamond Tools,1637,48,32,46,96,6,83,69,3,19,0,8,4,10,10,0,1522,38,193,183,6,Power Tools
2341,45,1,9864,0,16,2018-03-21,Drilling and Demolition Tools,940,72,27,45,99,10,154,7,99,8,2,10,10,0,8,13,1640,11,83,219,32,Power Tools
2342,42,1,9031,1,16,2018-03-21,Measuring Tools,857,183,43,51,57,11,132,78,167,33,2,4,3,5,1,19,1831,38,167,202,2,Power Tools
2343,33,1,4198,0,16,2018-03-21,Cordless Power Tools,1521,195,42,92,40,24,242,58,2,1,1,0,0,4,6,14,1459,33,99,268,32,Power Tools
2344,35,1,8489,0,16,2018-03-21,Fastening Systems,1327,134,56,82,55,2,249,10,38,60,0,7,6,6,2,4,1373,15,78,182,42,Power Tools
2345,40,1,7673,1,16,2018-03-22,Diamond Tools,1573,118,27,45,56,27,134,58,162,15,4,4,9,3,7,15,1645,41,52,243,17,Power Tools
2346,27,1,3501,1,16,2018-03-22,Drilling and Demolition Tools,633,1,54,59,30,28,21,63,110,6,0,5,6,7,9,16,1500,2,133,152,21,Power Tools
2347,40,1,9002,0,16,2018-03-22,Measuring Tools,968,178,56,65,78,26,37,31,168,22,3,2,8,2,4,15,1428,30,141,261,46,Power Tools
2348,47,1,8384,1,16,2018-03-22,Cordless Power Tools,767,62,58,53,82,14,217,75,162,55,3,4,2,1,3,8,1222,1,55,163,25,Power Tools
2349,36,1,2693,1,16,2018-03-22,Fastening Systems,1969,18,42,78,95,9,175,35,92,15,3,8,8,6,5,7,1586,49,219,159,10,Power Tools
2350,16,1,5239,0,16,2018-03-23,Diamond Tools,1663,0,48,65,93,30,54,45,35,27,5,10,2,7,3,13,1699,30,36,188,31,Power Tools
2351,46,1,3267,0,16,2018-03-23,Drilling and Demolition Tools,1236,116,57,76,94,14,157,27,123,50,5,1,2,1,7,5,1462,2,135,229,31,Power Tools
2352,13,1,8580,0,16,2018-03-23,Measuring Tools,998,235,39,82,66,1,17,42,137,29,3,6,0,5,0,14,1334,11,101,176,0,Power Tools
2353,31,1,7703,1,16,2018-03-23,Cordless Power Tools,920,169,50,84,33,8,181,61,168,42,2,10,7,6,10,4,1670,34,152,239,27,Power Tools
2354,20,1,2026,1,16,2018-03-23,Fastening Systems,1134,106,35,63,64,24,26,20,169,15,4,4,6,9,2,6,1313,24,28,202,31,Power Tools
2355,9,1,5285,0,16,2018-03-24,Diamond Tools,1619,172,55,79,48,15,114,35,106,28,4,1,1,8,6,9,1467,32,137,249,37,Power Tools
2356,28,1,7274,1,16,2018-03-24,Drilling and Demolition Tools,1434,198,49,100,86,9,33,25,145,11,1,8,5,4,2,11,1855,1,8,197,37,Power Tools
2357,8,1,3702,0,16,2018-03-24,Measuring Tools,1704,6,28,91,37,7,103,14,99,30,2,5,10,10,3,7,1071,44,56,207,19,Power Tools
2358,7,1,4797,0,16,2018-03-24,Cordless Power Tools,966,110,21,88,46,25,152,55,123,60,4,9,6,2,0,19,1683,0,50,260,41,Power Tools
2359,17,1,8955,1,16,2018-03-24,Fastening Systems,1833,215,44,77,85,10,211,34,90,34,0,2,9,3,7,2,1945,35,44,205,16,Power Tools
2360,40,1,8233,0,16,2018-03-25,Diamond Tools,624,22,30,99,91,5,203,4,97,53,0,4,8,1,3,8,1830,11,25,255,21,Power Tools
2361,37,1,9288,0,16,2018-03-25,Drilling and Demolition Tools,1170,100,41,69,54,10,83,50,88,28,5,7,8,2,5,11,1678,37,114,235,6,Power Tools
2362,4,1,9704,1,16,2018-03-25,Measuring Tools,609,145,57,51,48,17,224,73,175,2,1,7,3,1,6,5,1510,44,136,236,39,Power Tools
2363,39,1,7462,1,16,2018-03-25,Cordless Power Tools,1979,20,36,44,77,23,64,13,79,53,3,10,4,3,2,21,1386,33,180,169,27,Power Tools
2364,45,1,8356,0,16,2018-03-25,Fastening Systems,1764,7,58,53,35,20,203,46,41,8,1,10,2,2,2,1,1986,39,15,150,30,Power Tools
2365,17,1,3973,1,16,2018-03-26,Diamond Tools,992,50,43,74,50,20,172,76,91,11,2,8,5,8,2,24,1467,25,101,184,22,Power Tools
2366,51,1,4506,1,16,2018-03-26,Drilling and Demolition Tools,1835,62,51,83,68,24,221,76,113,17,0,1,0,2,0,5,1244,4,124,229,2,Power Tools
2367,45,1,8207,0,16,2018-03-26,Measuring Tools,1935,153,58,67,59,7,37,44,11,22,4,9,7,8,0,19,1804,14,80,249,46,Power Tools
2368,13,1,3983,1,16,2018-03-26,Cordless Power Tools,1833,242,31,40,38,16,86,65,25,11,1,5,2,5,8,6,1914,15,180,250,38,Power Tools
2369,26,1,3992,1,16,2018-03-26,Fastening Systems,636,163,57,71,50,17,191,25,64,44,3,1,0,3,8,12,1358,10,203,219,33,Power Tools
2370,3,1,1558,1,16,2018-03-27,Diamond Tools,1382,94,33,45,43,20,129,86,47,37,3,5,7,1,5,1,1462,46,218,153,5,Power Tools
2371,2,1,9579,0,16,2018-03-27,Drilling and Demolition Tools,574,16,43,94,42,28,219,72,152,0,4,1,6,2,10,18,1991,14,159,265,40,Power Tools
2372,8,1,1051,0,16,2018-03-27,Measuring Tools,1451,181,56,53,76,13,52,57,131,11,5,4,3,3,6,2,1403,35,87,244,15,Power Tools
2373,50,1,1982,0,16,2018-03-27,Cordless Power Tools,993,121,29,62,50,28,30,65,127,41,5,6,2,1,4,23,1691,4,162,196,28,Power Tools
2374,13,1,3514,1,16,2018-03-27,Fastening Systems,919,64,60,92,86,27,195,61,51,33,5,9,9,7,9,8,1280,20,3,257,38,Power Tools
2375,29,1,7538,1,16,2018-03-28,Diamond Tools,1664,152,26,76,86,27,118,18,124,47,2,0,8,3,2,13,1923,20,51,239,19,Power Tools
2376,46,1,8157,0,16,2018-03-28,Drilling and Demolition Tools,1637,215,32,53,46,25,97,5,107,19,1,1,10,0,9,23,1131,50,27,201,43,Power Tools
2377,3,1,2268,0,16,2018-03-28,Measuring Tools,1398,96,37,49,56,25,94,15,7,17,5,10,7,9,3,9,1563,33,43,171,32,Power Tools
2378,4,1,2132,0,16,2018-03-28,Cordless Power Tools,543,32,44,79,96,12,120,56,59,35,1,7,5,7,7,21,1323,49,214,160,10,Power Tools
2379,12,1,7372,0,16,2018-03-28,Fastening Systems,1116,242,51,69,52,15,47,2,142,21,1,0,0,10,5,1,1613,32,76,253,3,Power Tools
2380,33,1,5972,0,16,2018-03-29,Diamond Tools,662,52,47,72,58,4,242,59,102,23,4,5,9,5,5,19,1467,6,58,188,9,Power Tools
2381,33,1,6151,0,16,2018-03-29,Drilling and Demolition Tools,958,185,32,88,92,2,124,83,9,24,2,1,5,4,10,12,1854,22,92,226,21,Power Tools
2382,41,1,6451,1,16,2018-03-29,Measuring Tools,1663,134,30,76,72,19,3,12,153,50,4,4,10,0,6,20,1827,46,190,161,31,Power Tools
2383,9,1,7123,1,16,2018-03-29,Cordless Power Tools,1346,169,59,99,37,3,38,77,137,18,2,6,5,9,7,11,1970,26,69,257,14,Power Tools
